id,country,iso,admin_level_name,pcode,region,category,measure,targeted_pop_group,comments,non_compliance,date_implemented,source,source_type,link,entry_date,alternative_source
2393,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,Covid-19 refinancing facility” (CRF): interest free loans up to 500.000CHF and 0.5% for up to 20 million CHF,Not applicable,2020-03-25,SwissInfo,Media,https://www.swissinfo.ch/eng/latest-news/economic-measures_swiss-companies-to-receive-interest-free-emergency-loans/45643112,2020-03-26,
2394,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Limit product imports/exports,t,"The export of medical goods is banned, as long as EU ban upholds",Not applicable,2020-03-26,Federal Council,Government,https://www.admin.ch/opc/de/official-compilation/2020/1071.pdf,2020-03-26,https://www.swissinfo.ch/eng/covid-19_swiss-restrict-exports-of-protective-equipment-as-coronavirus-hits/45642960
2395,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Military deployment,f,Up to 8000 service man may be deployed to support measures,Not applicable,2020-03-16,Swiss Armed Forces,Government,https://www.vtg.admin.ch/de/aktuell/coronavirus.detail.news.html/vtg-internet/verwaltung/2020/20-03/20-03-13-mm-coronavirus.html,2020-03-26,https://www.swissinfo.ch/eng/covid-19_switzerland-declares-coronavirus-crisis-an--extraordinary--situation/45620148
2396,Switzerland,CHE,Geneva,,Europe,Social distancing,Limit public gatherings,f,Ban of gatherings of 5< people,Up to detention,2020-03-16,SwissInfo,Media,https://www.swissinfo.ch/eng/covid-19-_-geneva-bans-gatherings-of-more-than-five-people-/45619940,2020-03-26,
2397,Switzerland,CHE,,,Europe,Movement restrictions,International flights suspension,t,"Ban of all international passenger flights, except for Zürich-Kloten, Genf-Cointrin und Basel-Mulhouse; the intention is to channel the incoming passenger flights",Not applicable,2020-03-25,Federal Council,Government,https://www.admin.ch/opc/de/official-compilation/2020/1059.pdf,2020-03-26,
2398,Switzerland,CHE,,,Europe,Social distancing,Limit public gatherings,t,Companies are obliged to enable work from home or to implement sanitary measures where this is not possible; elevated care is required for finding solutions for persons at-risk,Not available,2020-03-20,Federal Council,Government,https://www.admin.ch/opc/de/official-compilation/2020/863.pdf,2020-03-26,
2399,Switzerland,CHE,,,Europe,Public health measures,Strengthening the public health system,f,"Health facilities with extraordinary burden due to COVID are exempted from following employee protection guidelines (e.g. rest periods), but are required to ensure the health and safety of their employees",Not applicable,2020-03-20,Federal Council,Government,https://www.admin.ch/opc/de/official-compilation/2020/867.pdf,2020-03-26,
2400,Switzerland,CHE,,,Europe,Movement restrictions,Visa restrictions,t,Risk country definition extended to Spain (19/03/2020) and non-Schengen area (21/03/2020); leading to them being blocked from entering the country,Not applicable,2020-03-19,Federal Council,Government,https://www.admin.ch/opc/de/official-compilation/2020/869.pdf,2020-03-26,https://www.admin.ch/opc/de/official-compilation/2020/841.pdf
2401,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,Transports of essential goods is exempted from night and Sunday travel bans,Not applicable,2020-03-20,Federal Roads Office,Government,https://www.astra.admin.ch/astra/de/home/themen/fuehrerausweis-ausbildung/covid-massnahmen-strassenverkehr.html#1326380104,2020-03-26,
3708,Switzerland,CHE,,,Europe,Movement restrictions,Visa restrictions,f,Switzerland has cancelled all visa application processes,Not applicable,2020-03-19,Government of Liechtenstein,Government,https://www.llv.li/medienmitteilungen/detail/3629/schweiz-stellt-die-erteilung-von-visa-ein,2020-04-03,
3710,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,Federal Council increases volume of liquidity assistance guarantees to CHF 40 billion,Not applicable,2020-04-03,Government,Government,https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78684.html,2020-04-03,
3711,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,f,Confederation appoints scientific advisory board to work with scientists to find the best approach to overcoming the pandemic.,Not applicable,2020-03-31,Government,Government,https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78626.html,2020-04-03,
3712,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,"Federal Finance Administration (FFA) will increase the outstanding volume of short-term money market instruments from around CHF 6 billion to CHF 12 billion. In addition, it will once again step up sales of its own Confederation bond holdings.",Not applicable,2020-03-31,Government,Government,https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78622.html,2020-04-03,
3713,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Economic measures,f,"Federal Council approved the proposal of the Swiss National Bank (SNB) to deactivate the countercyclical capital buffer with immediate effect, expanding flexibility to grant credits",Not applicable,2020-03-27,Government,Government,https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78604.html,2020-04-03,
3714,Switzerland,CHE,,,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,f,"Federal government implement regulations that the states can close down whole sectors, if public health requires (prior only individual companies could be closed down as measure)",Not applicable,2020-03-27,"Federal Department of Economic Affairs, Education and Research",Government,https://www.uvek.admin.ch/uvek/de/home/uvek/medien/medienmitteilungen.msg-id-78606.html,2020-04-03,
3715,Switzerland,CHE,,,Europe,Public health measures,Strengthening the public health system,f,Federal government assumes central procurement role for medicines and expands option of treatment use not licensed by Swissmedic,Not applicable,2020-04-03,Government,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-04-03,
3716,Switzerland,CHE,,,Europe,Social distancing,Public services closure,f,Campsites are being added to facilities that need to be closed,Up to detention,2020-04-03,Government,Government,https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html,2020-04-03,
3717,Switzerland,CHE,,,Europe,Movement restrictions,Surveillance and monitoring,f,The federal government is using data from Swisscom to assess whether bans on gatherings are being followed,Not applicable,2020-03-27,Government,Government,https://www.bag.admin.ch/bag/en/home/das-bag/aktuell/news/news-26-03-2020.html,2020-04-03,
357,Syria,SYR,,,Middle East,Public health measures,Health screenings in airports and border crossings,f,Syria implements extra checks at airports,Not applicable,2020-03-14,Ministry of Health,Government,http://www.moh.gov.sy/Default.aspx?tabid=242&smid=1050&ArticleID=647&reftab=56&t=%D9%84%D8%A7-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%D8%AB%D8%A8%D8%AA%D8%A9-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85&language=ar-YE,2020-03-15,
358,Syria,SYR,,,Middle East,Social distancing,Schools closure,f,Suspension of all public and private schools and universities until April 2nd,Not applicable,2020-03-14,Ministry of Health,Government,http://www.moh.gov.sy/Default.aspx?tabid=242&smid=1050&ArticleID=647&reftab=56&t=%D9%84%D8%A7-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%D8%AB%D8%A8%D8%AA%D8%A9-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85&language=ar-YE,2020-03-15,
359,Syria,SYR,,,Middle East,Social distancing,Public services closure,f,Public sector employees to be reduced to 40%,Not applicable,2020-03-14,Ministry of Health,Government,http://www.moh.gov.sy/Default.aspx?tabid=242&smid=1050&ArticleID=647&reftab=56&t=%D9%84%D8%A7-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%D8%AB%D8%A8%D8%AA%D8%A9-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85&language=ar-YE,2020-03-15,
360,Syria,SYR,,,Middle East,Public health measures,Introduction of quarantine policies,t,plane passengers arriving from Iraq have to quarantine,Not applicable,2020-03-14,Ministry of Health,Government,http://www.moh.gov.sy/Default.aspx?tabid=242&smid=1050&ArticleID=647&reftab=56&t=%D9%84%D8%A7-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%D8%AB%D8%A8%D8%AA%D8%A9-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85&language=ar-YE,2020-03-15,
1439,Syria,SYR,,,Middle East,Movement restrictions,Visa restrictions,t,Entry ban from Iraq and Jordan,,2020-03-19,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-22,https://www.middleeasteye.net/news/coronavirus-syria-government-address-covid-19-no-cases
1440,Syria,SYR,,,Middle East,Social distancing,Schools closure,f,,,2020-03-19,Middle East Eye,Media,https://www.middleeasteye.net/news/coronavirus-syria-government-address-covid-19-no-cases,2020-03-22,
1441,Syria,SYR,,,Middle East,Social distancing,Public services closure,f,"parks, restaurants, and various public buildings",,2020-03-19,Middle East Eye,Media,https://www.middleeasteye.net/news/coronavirus-syria-government-address-covid-19-no-cases,2020-03-22,
1442,Syria,SYR,,,Middle East,Public health measures,Strengthening the public health system,f,creating quarantine centers,,2020-03-20,Syrian Arab News Agency,Media,https://sana.sy/en/?p=188590,2020-03-22,
1443,Syria,SYR,,,Middle East,Public health measures,Introduction of quarantine policies,f,Voluntary isolation,,2020-03-20,Syrian Arab News Agency,Media,https://sana.sy/en/?p=188591,2020-03-22,
1444,Syria,SYR,,,Middle East,Governance and socio-economic measures,Economic measures,t,Requesting U.S and other Western countries to lift sanctions to increase capacity of health system to respond to potential outbreak,,2020-03-13,Syria Ministry of Health,Government,http://www.moh.gov.sy/Default.aspx?tabid=242&smid=1050&ArticleID=647&reftab=56&t=%D9%84%D8%A7-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D9%85%D8%AB%D8%A8%D8%AA%D8%A9-%D8%A8%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7-%D8%AD%D8%AA%D9%89-%D8%A7%D9%84%D9%8A%D9%88%D9%85&language=ar-YE,2020-03-22,
3129,Syria,SYR,,,Middle East,Public health measures,Testing policy,t,WHO begins testing for the coronavirus in northwest Syria amid fears of a disaster if the pandemic reached overcrowded displacement camps.,Not applicable,2020-03-26,MiddleEastEye,Media,https://www.middleeasteye.net/news/coronavirus-who-syria-testing-start-days-idlib,2020-03-31,
3130,Syria,SYR,,,Middle East,Movement restrictions,Visa restrictions,t,"two-month ban on the entry of all travellers from Australia, Belgium, China, Denmark, Finland, France, Germany, Iran, Italy, Japan, South Korea, Spain, Sweden and the US regardless of whether they have residence permits in Syria or visas given by Syrian missions abroad. ++ There is also a one-month ban on the entry of travellers from Algeria, Bahrain, Egypt, Iraq, Kuwait, Lebanon, Morocco, Qatar, Saudi Arabia, Tunisia and the United Arab Emirates even if they carry residence permits or visas given by the Syrian diplomatic missions. *except: Trucks are allowed to enter and exit the territories of the Syrian Arab Republic after all preventive health measures have been taken at border crossings. and Authorisation for diplomats, consular officials, and members of international organizations, missions and commissions to enter Syria after undergoing medical examinations.",Not applicable,2020-03-20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-31,
3131,Syria,SYR,,,Middle East,Public health measures,Introduction of quarantine policies,t,returning syrians from high risk areas should go under 14-day self quarantine and are subject to medical examinations.,Not applicable,2020-03-20,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,2020-03-31,
